url,language,page_type,intent,discovery_source,http_status,canonical,index_status,clicks_period_1,impressions_period_1,clicks_period_2,impressions_period_2,measurement_periods,commercial_target,verified_facts_source,decision,reason
https://pepperoni.tatar/geo/private-label-stm-yoshkar-ola,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,3,0,2,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/kontraktnoe-proizvodstvo,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/private-label-stm-yoshkar-ola-d,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,0,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/kontraktnoe-proizvodstvo,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/private-label-stm-zelenodolsk-c,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,1,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/kontraktnoe-proizvodstvo,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/private-label-stm-zheleznodorozhny,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,0,0,1,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/kontraktnoe-proizvodstvo,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/private-label-stm-zheleznogorsk,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,0,0,1,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/kontraktnoe-proizvodstvo,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/private-label-stm-zheleznogorsk-c,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,0,0,1,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/kontraktnoe-proizvodstvo,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/private-label-stm-zlatoust,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,2,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/kontraktnoe-proizvodstvo,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/private-label-stm-zlatoust-f,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,0,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/kontraktnoe-proizvodstvo,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/ru/rr_sosiski-v-teste-tyumen,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,1,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/ru/ru-kazylyk-premium,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,0,0,1,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/kazylyk,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/ru/vetchina-saratov,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,1,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/vetchina-optom,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/ru/vypechka-tatarskaya-shymkent,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,1,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/vyipechka-halyal,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-achinsk,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,3,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-armenia,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,2,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-astana,ru,geo (retired),legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,301,https://pepperoni.tatar/sosiski-dlya-hotdog,redirected,2,14,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,keep 301,geo URL still earns search clicks (2) → equivalent hub
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-astrahan,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,0,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-astrakhan,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,1,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-azerbaijan,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,8,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-baku,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,3,0,5,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-baku-d,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,1,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-barnaul-f,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,0,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-batumi,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,2,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-belarus,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,1,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-birobidzhan,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,0,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-birobidzhan-c,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,0,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-biysk,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,1,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-bokhtar,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,1,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-bokhtar-c,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,0,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-brest,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,0,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-cheboksary,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,1,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-cheboksary-c,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,0,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-chelyabinsk,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,0,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-chelyabinsk-f,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,0,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-cherepovets-c,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,0,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-dagestan,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,21,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-darkhan,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,1,0,2,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-darkhan-d,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,1,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-daugavpils,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,0,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-dimitrovgrad-f,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,0,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-dushanbe,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,4,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-ekaterinburg,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,5,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-elabuga,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,1,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-elektrostal-f,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,0,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-elista,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,1,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-engels-b,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,4,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-engels-f,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,1,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-fergana,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,0,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-ganja-c,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,0,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-gelendzhik-d,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,0,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-gomel,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,1,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-grozny,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,0,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-gyumri,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,1,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-ivanovo-d,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,0,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-izhevsk,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,4,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-jalal-abad,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,0,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-kaliningrad,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,8,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-karaganda-c,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,0,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/geo/sosiki-dlya-hotdog-kaunas-c,ru,geo (retired),legacy city×product (retired),GSC pages 2026-06..09,410,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,0,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a.,none,"legacy URL, 0 clicks in both periods; leave 404/410"
